Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,mean_time,Attrition
22,Non-Travel,Sales,17.0,2,Marketing,880,Male,3,Sales Executive,Married,97050.0,1,18,2,4,3,4,1,3,2.0,3.0,2.0,2,3,8.886075949367088,No
50,Travel_Frequently,Research & Development,3.0,3,Other,881,Male,2,Research Scientist,Married,42940.0,2,20,0,32,2,30,12,13,2.0,3.0,3.0,2,4,9.419753086419751,No
32,Travel_Rarely,Research & Development,3.0,2,Life Sciences,882,Male,3,Research Scientist,Married,47210.0,3,14,1,6,3,3,0,2,2.0,4.0,3.0,3,3,6.392241379310345,No
44,Travel_Rarely,Research & Development,10.0,3,Technical Degree,883,Male,3,Manager,Divorced,25190.0,0,21,2,23,2,22,1,10,2.0,4.0,2.0,3,4,8.814814814814815,No
30,Travel_Rarely,Research & Development,4.0,3,Medical,884,Female,1,Research Director,Married,21210.0,1,13,1,6,2,6,1,1,2.0,2.0,2.0,3,3,6.515021459227468,No
45,Travel_Rarely,Sales,29.0,2,Technical Degree,885,Female,2,Research Scientist,Single,29730.0,1,12,0,10,2,10,1,4,3.0,1.0,3.0,3,3,8.845528455284553,No
45,Non-Travel,Sales,2.0,4,Life Sciences,886,Male,2,Manufacturing Director,Married,58550.0,1,14,1,10,3,10,4,5,1.0,1.0,3.0,2,3,7.927038626609442,No
31,Travel_Frequently,Research & Development,7.0,3,Medical,887,Male,2,Research Scientist,Single,36170.0,7,21,1,10,5,5,0,3,4.0,1.0,3.0,3,4,7.171673819742489,No
36,Travel_Rarely,Research & Development,18.0,1,Medical,888,Male,2,Manufacturing Director,Married,67250.0,9,17,1,7,3,3,1,1,3.0,3.0,3.0,3,3,10.889795918367346,No
34,Travel_Frequently,Sales,28.0,4,Marketing,889,Male,5,Manufacturing Director,Divorced,103250.0,1,11,1,9,3,9,7,2,3.0,4.0,3.0,2,3,6.079497907949791,No
49,Travel_Rarely,Research & Development,1.0,4,Life Sciences,890,Male,3,Healthcare Representative,Married,69490.0,1,14,1,10,2,9,1,4,3.0,1.0,2.0,3,3,7.317991631799163,No
39,Travel_Rarely,Research & Development,6.0,2,Life Sciences,891,Male,3,Research Scientist,Married,106090.0,2,17,1,10,2,7,7,7,2.0,1.0,3.0,3,3,6.591304347826087,No
27,Travel_Rarely,Research & Development,2.0,1,Life Sciences,892,Male,4,Research Scientist,Divorced,44470.0,1,13,0,7,4,7,0,7,4.0,1.0,3.0,3,3,6.08641975308642,No
35,Travel_Rarely,Research & Development,2.0,3,Medical,893,Female,2,Sales Executive,Married,21570.0,1,25,0,16,1,16,1,10,2.0,1.0,3.0,2,4,7.621276595744681,No
28,Travel_Rarely,Research & Development,23.0,3,Life Sciences,894,Male,3,Manufacturing Director,Divorced,46010.0,0,15,2,6,2,5,0,0,2.0,1.0,2.0,3,3,7.391666666666667,No
21,Travel_Rarely,Research & Development,3.0,1,Life Sciences,895,Female,1,Laboratory Technician,Single,170990.0,1,14,1,3,2,2,2,2,3.0,4.0,3.0,3,3,7.846808510638298,No
18,Travel_Frequently,Research & Development,3.0,5,Medical,896,Male,1,Research Director,Single,24790.0,1,12,1,0,2,0,0,0,2.0,4.0,4.0,2,3,8.40329218106996,Yes
47,Travel_Rarely,Research & Development,25.0,4,Medical,897,Male,2,Research Scientist,Married,148520.0,3,19,3,27,3,5,1,0,4.0,3.0,3.0,2,3,6.086776859504132,No
39,Travel_Rarely,Sales,2.0,4,Life Sciences,898,Male,1,Laboratory Technician,Divorced,72640.0,0,17,0,11,5,10,0,7,3.0,3.0,3.0,3,3,6.911504424778761,No
40,Travel_Rarely,Research & Development,22.0,1,Life Sciences,899,Male,1,Laboratory Technician,Married,56660.0,1,14,1,18,2,18,14,12,1.0,3.0,3.0,3,3,7.591304347826087,No
35,Non-Travel,Research & Development,29.0,3,Medical,900,Female,2,Sales Executive,Married,78230.0,1,13,1,15,3,14,2,9,3.0,3.0,3.0,3,3,6.256521739130434,No
37,Travel_Rarely,Research & Development,29.0,4,Technical Degree,901,Male,1,Laboratory Technician,Married,78800.0,3,12,1,9,2,4,0,2,3.0,3.0,2.0,4,3,7.945606694560669,No
39,Travel_Frequently,Research & Development,2.0,3,Technical Degree,902,Female,2,Manager,Single,131940.0,0,11,0,10,2,9,3,8,1.0,3.0,1.0,3,3,6.689655172413793,No
45,Travel_Rarely,Research & Development,28.0,3,Life Sciences,903,Female,2,Laboratory Technician,Divorced,50670.0,1,11,2,10,3,10,3,9,4.0,4.0,3.0,2,3,7.326446280991735,No
38,Travel_Rarely,Research & Development,2.0,4,Life Sciences,904,Female,3,Sales Executive,Married,50790.0,3,11,0,10,3,5,0,2,4.0,3.0,4.0,3,3,9.59656652360515,No
35,Travel_Rarely,Research & Development,2.0,3,Life Sciences,905,Male,3,Healthcare Representative,Married,23210.0,9,12,1,15,0,13,6,0,4.0,1.0,3.0,3,3,5.933333333333334,Yes
37,Travel_Rarely,Research & Development,22.0,3,Life Sciences,906,Female,2,Healthcare Representative,Married,174440.0,1,14,0,8,4,8,7,7,2.0,2.0,1.0,3,3,7.935064935064935,No
40,Travel_Rarely,Research & Development,8.0,3,Technical Degree,907,Female,2,Healthcare Representative,Single,24040.0,6,17,0,18,2,4,3,3,3.0,4.0,2.0,2,3,9.183333333333334,No
44,Travel_Frequently,Sales,2.0,2,Marketing,908,Male,1,Laboratory Technician,Married,34520.0,4,11,1,14,2,10,0,2,1.0,4.0,3.0,2,3,8.538793103448276,No
48,Travel_Frequently,Sales,10.0,4,Marketing,909,Female,3,Manager,Married,22700.0,2,14,3,23,2,2,2,2,3.0,4.0,3.0,3,3,7.140350877192983,No
35,Travel_Rarely,Research & Development,9.0,3,Life Sciences,910,Male,2,Manager,Divorced,173990.0,6,12,0,7,3,2,2,2,3.0,4.0,2.0,1,3,10.779661016949152,Yes
24,Travel_Frequently,Research & Development,15.0,3,Life Sciences,911,Male,2,Research Scientist,Single,54880.0,1,22,1,6,6,6,1,3,1.0,4.0,3.0,3,4,8.635983263598327,No
27,Travel_Rarely,Sales,10.0,4,Life Sciences,912,Male,3,Sales Executive,Married,194190.0,7,14,1,5,2,3,0,2,2.0,3.0,3.0,1,3,7.152173913043479,No
27,Travel_Frequently,Research & Development,7.0,3,Life Sciences,913,Male,1,Research Scientist,Single,28110.0,2,20,0,6,3,4,1,2,4.0,4.0,2.0,3,4,6.382716049382716,No
40,Travel_Rarely,Sales,16.0,4,Marketing,914,Male,1,Research Director,Single,36330.0,3,16,2,10,0,4,0,3,1.0,1.0,1.0,3,3,10.475409836065571,Yes
29,Travel_Rarely,Research & Development,20.0,1,Medical,915,Female,2,Manager,Single,41630.0,9,15,1,8,4,5,1,4,3.0,3.0,3.0,2,3,7.302127659574468,No
36,Travel_Rarely,Research & Development,23.0,3,Life Sciences,916,Female,3,Sales Executive,Married,21320.0,4,20,0,9,1,3,0,2,2.0,1.0,3.0,2,4,7.858369098712446,No
25,Travel_Frequently,Sales,5.0,1,Marketing,917,Male,4,Manufacturing Director,Divorced,139730.0,1,14,0,7,3,7,0,7,4.0,3.0,3.0,2,3,6.141630901287554,No
39,Travel_Rarely,Sales,10.0,3,Marketing,918,Female,2,Research Director,Married,26840.0,4,12,0,7,2,5,1,0,4.0,2.0,3.0,3,3,6.763948497854077,No
49,Travel_Rarely,Sales,4.0,2,Life Sciences,919,Male,2,Research Director,Married,108450.0,3,24,0,27,4,4,1,2,1.0,2.0,3.0,2,4,7.7782426778242675,No
50,Travel_Rarely,Research & Development,2.0,2,Medical,920,Male,3,Sales Executive,Divorced,43770.0,5,12,1,19,2,14,1,11,4.0,1.0,3.0,2,3,7.754166666666666,No
20,Travel_Rarely,Research & Development,18.0,4,Medical,921,Female,2,Sales Executive,Single,37430.0,1,13,1,2,2,2,2,2,3.0,3.0,3.0,3,3,6.643776824034335,No
34,Travel_Rarely,Research & Development,10.0,3,Medical,922,Male,3,Laboratory Technician,Divorced,41480.0,1,11,0,11,3,11,7,9,4.0,2.0,3.0,3,3,7.613733905579399,No
36,Travel_Rarely,Research & Development,1.0,3,Life Sciences,923,Female,2,Healthcare Representative,Single,10510.0,2,14,0,15,2,4,1,3,1.0,2.0,3.0,3,3,5.982456140350878,No
49,Travel_Rarely,Human Resources,6.0,2,Life Sciences,924,Female,2,Research Scientist,Married,107390.0,2,11,3,30,3,15,2,12,3.0,3.0,3.0,3,3,8.47107438016529,No
36,Non-Travel,Research & Development,8.0,4,Life Sciences,925,Male,4,Laboratory Technician,Married,103880.0,0,14,0,4,2,3,1,2,4.0,3.0,3.0,3,3,7.987551867219917,No
36,Travel_Rarely,Research & Development,2.0,2,Medical,926,Female,2,Healthcare Representative,Divorced,114160.0,6,16,0,13,2,5,0,4,4.0,1.0,3.0,3,3,6.2899159663865545,No
54,Travel_Rarely,Sales,24.0,3,Marketing,927,Male,1,Laboratory Technician,Married,26000.0,3,14,0,36,5,10,4,7,2.0,3.0,3.0,3,3,7.582608695652174,No
43,Travel_Rarely,Research & Development,2.0,4,Life Sciences,928,Female,1,Research Scientist,Married,24220.0,1,11,1,14,2,14,6,11,3.0,3.0,3.0,3,3,7.615702479338843,No
35,Travel_Frequently,Research & Development,17.0,4,Medical,929,Male,1,Research Director,Single,54720.0,3,11,1,13,3,11,6,7,4.0,4.0,4.0,2,3,8.395652173913044,Yes
38,Travel_Frequently,Research & Development,19.0,2,Life Sciences,930,Male,2,Research Scientist,Married,24510.0,7,12,1,19,3,13,2,9,4.0,4.0,4.0,3,3,7.25206611570248,No
29,Travel_Rarely,Research & Development,1.0,2,Medical,931,Male,2,Sales Representative,Divorced,42400.0,1,14,0,10,2,10,0,9,1.0,2.0,2.0,2,3,10.674897119341564,No
33,Travel_Rarely,Research & Development,7.0,3,Medical,932,Male,5,Sales Executive,Divorced,109990.0,1,18,3,6,3,6,0,4,4.0,4.0,3.0,2,3,6.41409691629956,No
32,Travel_Rarely,Research & Development,5.0,4,Technical Degree,933,Male,5,Research Scientist,Divorced,50030.0,1,13,0,10,5,9,1,6,4.0,2.0,2.0,3,3,6.592105263157895,No
31,Travel_Rarely,Research & Development,28.0,4,Technical Degree,934,Female,2,Sales Executive,Married,127420.0,1,11,0,10,4,10,0,2,1.0,4.0,3.0,2,3,7.400826446280992,No
49,Travel_Rarely,Research & Development,2.0,4,Medical,935,Male,1,Laboratory Technician,Divorced,42270.0,4,18,0,17,3,2,2,2,4.0,1.0,2.0,2,3,9.736170212765956,No
38,Travel_Frequently,Sales,29.0,2,Medical,936,Female,1,Sales Executive,Single,39170.0,1,15,3,4,2,4,3,3,4.0,2.0,3.0,3,3,7.825726141078838,No
47,Travel_Rarely,Research & Development,1.0,4,Medical,937,Male,3,Laboratory Technician,Divorced,183030.0,6,22,1,29,2,3,1,2,2.0,2.0,3.0,2,4,6.7094017094017095,No
49,Travel_Rarely,Research & Development,21.0,3,Medical,938,Male,2,Manufacturing Director,Single,23800.0,4,13,0,23,3,8,0,0,3.0,3.0,3.0,1,3,6.411764705882353,No
41,Travel_Rarely,Research & Development,24.0,4,Life Sciences,939,Female,4,Manager,Single,137260.0,3,12,0,21,6,2,0,2,4.0,3.0,3.0,4,3,10.929460580912863,No
20,Travel_Rarely,Research & Development,1.0,3,Life Sciences,940,Male,1,Sales Representative,Single,47770.0,1,18,1,2,3,2,0,2,4.0,1.0,3.0,3,3,7.70954356846473,No
33,Non-Travel,Research & Development,18.0,2,Medical,941,Female,2,Healthcare Representative,Divorced,63850.0,1,13,0,7,6,6,1,2,3.0,4.0,3.0,2,3,9.518987341772153,No
36,Travel_Rarely,Research & Development,2.0,2,Technical Degree,942,Male,3,Sales Executive,Married,199730.0,6,12,0,10,2,3,0,2,1.0,3.0,2.0,3,3,5.934210526315789,No
44,Travel_Rarely,Research & Development,9.0,3,Technical Degree,943,Female,3,Healthcare Representative,Divorced,68610.0,4,12,0,8,2,2,2,2,3.0,4.0,3.0,2,3,8.459227467811159,No
23,Travel_Rarely,Human Resources,6.0,3,Life Sciences,944,Female,3,Laboratory Technician,Single,49690.0,1,12,0,5,3,5,1,2,4.0,3.0,3.0,3,3,8.125,Yes
38,Travel_Rarely,Research & Development,11.0,2,Life Sciences,945,Male,1,Sales Executive,Married,198450.0,7,11,1,7,3,0,0,0,4.0,3.0,2.0,3,3,7.430962343096234,No
53,Travel_Rarely,Research & Development,24.0,3,Life Sciences,946,Male,4,Research Director,Married,133200.0,3,11,0,11,2,4,1,2,2.0,4.0,3.0,3,3,7.991452991452991,No
48,Travel_Frequently,Sales,10.0,2,Marketing,947,Male,1,Healthcare Representative,Married,63470.0,2,12,1,19,3,9,7,7,4.0,3.0,3.0,1,3,9.89451476793249,Yes
32,Travel_Rarely,Sales,1.0,3,Life Sciences,948,Male,2,Research Scientist,Single,27430.0,1,19,1,1,2,1,0,0,4.0,2.0,3.0,3,3,7.50207468879668,Yes
26,Non-Travel,Research & Development,18.0,2,Medical,949,Male,1,Human Resources,Single,108800.0,1,23,1,7,5,7,5,7,4.0,4.0,3.0,3,4,7.212244897959183,No
55,Travel_Rarely,Research & Development,23.0,1,Life Sciences,950,Male,5,Laboratory Technician,Divorced,23420.0,5,11,2,8,2,4,1,2,1.0,2.0,3.0,3,3,7.695121951219512,No
34,Travel_Rarely,Sales,28.0,3,Life Sciences,951,Female,2,Research Scientist,Married,176500.0,1,19,1,15,6,15,4,13,2.0,4.0,4.0,1,3,8.038793103448276,No
60,Travel_Rarely,Sales,17.0,4,Medical,952,Male,1,Manager,Divorced,40250.0,3,13,1,19,5,1,0,0,3.0,4.0,4.0,2,3,6.261802575107296,No
33,Travel_Rarely,Sales,3.0,3,Life Sciences,953,Male,3,Manager,Married,97250.0,1,11,0,14,0,14,2,13,2.0,2.0,3.0,3,3,7.787878787878788,No
37,Travel_Frequently,Research & Development,13.0,3,Life Sciences,954,Male,1,Laboratory Technician,Divorced,119040.0,1,12,1,6,4,6,1,3,3.0,4.0,2.0,3,3,6.580246913580247,No
34,Travel_Rarely,Research & Development,7.0,2,Life Sciences,955,Male,1,Healthcare Representative,Married,21770.0,1,13,0,10,5,10,8,7,2.0,4.0,3.0,3,3,7.043103448275862,No
23,Travel_Rarely,Research & Development,12.0,2,Medical,956,Male,2,Research Scientist,Divorced,75250.0,1,14,2,3,2,3,0,2,3.0,4.0,3.0,3,3,9.253061224489796,Yes
44,Travel_Rarely,Human Resources,1.0,3,Life Sciences,957,Male,1,Research Scientist,Married,48340.0,1,14,0,9,1,8,6,7,3.0,4.0,3.0,4,3,8.510460251046025,No
35,Travel_Frequently,Research & Development,13.0,3,Life Sciences,958,Male,3,Sales Executive,Single,20420.0,0,16,0,6,2,5,1,4,1.0,4.0,4.0,3,3,8.223175965665236,No
43,Travel_Rarely,Research & Development,25.0,4,Life Sciences,959,Male,2,Sales Executive,Married,22200.0,1,11,0,10,2,10,8,8,4.0,4.0,3.0,1,3,8.116666666666667,No
24,Travel_Rarely,Research & Development,6.0,3,Life Sciences,960,Male,3,Sales Executive,Married,10520.0,1,13,0,5,3,5,0,4,3.0,3.0,3.0,3,3,6.707112970711297,No
41,Travel_Rarely,Sales,6.0,4,Marketing,961,Male,1,Research Scientist,Single,28210.0,1,17,0,10,3,10,8,7,4.0,3.0,3.0,3,3,7.021645021645021,No
29,Travel_Rarely,Research & Development,2.0,2,Life Sciences,962,Male,2,Research Scientist,Married,192370.0,9,11,1,9,2,5,1,2,4.0,3.0,3.0,3,3,7.965367965367966,No
36,Travel_Rarely,Human Resources,1.0,4,Life Sciences,963,Female,3,Research Scientist,Single,41070.0,3,11,1,17,2,13,6,7,3.0,4.0,2.0,1,3,6.29004329004329,No
45,Non-Travel,Sales,2.0,3,Life Sciences,964,Female,2,Manufacturing Director,Married,83960.0,3,15,2,25,3,23,14,4,3.0,3.0,2.0,2,3,6.274261603375527,No
24,Travel_Rarely,Sales,6.0,2,Medical,965,Female,2,Manager,Married,20070.0,1,12,0,1,2,1,0,0,4.0,3.0,3.0,2,3,6.413502109704641,Yes
47,Travel_Frequently,Research & Development,1.0,3,Medical,966,Female,2,Sales Executive,Married,196270.0,7,11,2,25,1,23,14,10,3.0,3.0,1.0,3,3,6.751054852320675,Yes
26,Travel_Rarely,Research & Development,9.0,1,Medical,967,Male,1,Sales Executive,Married,106860.0,1,14,1,3,2,3,0,2,4.0,3.0,4.0,3,3,7.718367346938775,No
45,Travel_Rarely,Research & Development,1.0,4,Life Sciences,968,Male,1,Research Director,Single,29420.0,1,22,1,21,4,21,8,6,4.0,2.0,3.0,3,4,6.541850220264317,No
32,Travel_Frequently,Sales,1.0,1,Marketing,969,Male,2,Laboratory Technician,Married,88580.0,6,16,1,10,2,5,1,3,1.0,3.0,2.0,3,3,6.889380530973451,No
31,Travel_Rarely,Research & Development,14.0,2,Life Sciences,970,Male,1,Sales Executive,Married,167560.0,1,11,2,6,5,5,0,3,2.0,3.0,4.0,3,3,7.197368421052632,No
41,Non-Travel,Sales,2.0,2,Medical,971,Male,2,Research Scientist,Married,107980.0,6,14,2,10,5,3,1,2,3.0,2.0,3.0,1,3,7.70995670995671,No
40,Travel_Rarely,Research & Development,22.0,2,Technical Degree,972,Male,1,Healthcare Representative,Married,23230.0,2,16,1,18,2,1,0,0,2.0,1.0,3.0,3,3,9.713080168776372,No
24,Travel_Rarely,Research & Development,3.0,3,Life Sciences,973,Female,1,Research Scientist,Divorced,14160.0,1,15,1,6,3,6,1,2,2.0,1.0,4.0,2,3,5.982758620689655,No
46,Travel_Rarely,Research & Development,6.0,3,Medical,974,Male,4,Sales Executive,Single,46150.0,6,12,0,19,3,10,0,9,3.0,2.0,3.0,2,3,7.557377049180328,No
35,Travel_Rarely,Sales,8.0,4,Life Sciences,975,Male,1,Laboratory Technician,Married,24610.0,2,20,1,17,4,7,0,7,4.0,3.0,3.0,3,4,7.402654867256637,No
30,Travel_Rarely,Sales,9.0,4,Marketing,976,Male,1,Laboratory Technician,Married,87220.0,1,17,1,10,3,10,0,8,2.0,4.0,2.0,3,3,7.336244541484716,No
47,Non-Travel,Research & Development,3.0,2,Life Sciences,977,Female,2,Sales Executive,Married,39550.0,7,12,1,4,5,1,0,0,3.0,2.0,1.0,3,3,7.719148936170213,No
46,Travel_Rarely,Research & Development,1.0,4,Technical Degree,978,Female,3,Sales Executive,Divorced,99570.0,4,20,0,13,1,10,0,3,3.0,4.0,2.0,3,4,9.735930735930737,No
36,Travel_Rarely,Research & Development,1.0,3,Medical,979,Male,2,Manufacturing Director,Divorced,33760.0,5,20,0,16,3,2,2,2,2.0,1.0,3.0,3,4,10.380753138075312,Yes
32,Travel_Rarely,Research & Development,26.0,3,Medical,980,Female,2,Research Director,Single,88230.0,6,13,2,10,3,0,0,0,1.0,2.0,3.0,3,3,7.028925619834711,Yes
23,Travel_Rarely,Sales,6.0,4,Life Sciences,981,Male,3,Manufacturing Director,Single,103220.0,1,14,2,3,2,3,1,2,3.0,2.0,1.0,3,3,6.004255319148936,No
31,Travel_Frequently,Sales,3.0,3,Marketing,982,Male,2,Sales Executive,Single,46210.0,2,18,1,9,3,5,1,4,4.0,4.0,2.0,3,3,6.466386554621849,No
39,Non-Travel,Research & Development,3.0,3,Life Sciences,983,Female,2,Manufacturing Director,Married,109760.0,1,11,0,9,3,9,5,8,4.0,4.0,3.0,2,3,10.194331983805668,No
32,Travel_Rarely,Research & Development,6.0,3,Technical Degree,984,Male,1,Research Scientist,Married,36600.0,3,11,2,10,0,4,0,2,4.0,3.0,1.0,2,3,7.559183673469388,No
40,Travel_Rarely,Sales,6.0,3,Life Sciences,985,Male,3,Manufacturing Director,Single,104820.0,1,11,1,21,6,21,12,8,2.0,2.0,2.0,2,3,7.94238683127572,No
45,Travel_Rarely,Research & Development,19.0,4,Medical,986,Male,1,Sales Representative,Married,71190.0,4,15,0,9,2,5,0,3,3.0,3.0,4.0,3,3,7.791666666666667,No
30,Travel_Frequently,Sales,9.0,3,Life Sciences,987,Male,1,Research Director,Single,95820.0,0,12,1,10,2,9,0,7,4.0,1.0,3.0,3,3,6.265822784810126,No
24,Travel_Frequently,Sales,3.0,4,Marketing,988,Male,1,Sales Executive,Married,45080.0,0,11,1,3,5,2,2,1,1.0,4.0,3.0,3,3,5.957446808510638,No
30,Travel_Frequently,Research & Development,10.0,3,Life Sciences,989,Female,1,Human Resources,Divorced,22070.0,6,14,0,6,4,4,1,2,3.0,4.0,2.0,3,3,6.721739130434782,Yes
31,Travel_Rarely,Research & Development,3.0,2,Life Sciences,990,Male,3,Laboratory Technician,Married,77560.0,1,15,2,6,3,5,0,2,1.0,3.0,3.0,4,3,7.591304347826087,No
27,Travel_Rarely,Sales,3.0,3,Life Sciences,991,Male,1,Manager,Single,66940.0,1,13,1,6,2,6,1,4,3.0,4.0,2.0,2,3,6.327510917030568,No
29,Travel_Rarely,Sales,4.0,3,Marketing,992,Male,5,Research Scientist,Single,36910.0,1,13,0,2,3,2,2,2,2.0,2.0,3.0,3,3,6.80349344978166,Yes
29,Travel_Frequently,Research & Development,8.0,4,Life Sciences,993,Female,1,Sales Executive,Single,23770.0,8,21,1,10,2,3,0,2,4.0,3.0,4.0,3,4,8.841666666666667,No
30,Travel_Rarely,Sales,7.0,3,Life Sciences,994,Male,3,Sales Executive,Divorced,23130.0,2,11,0,12,5,7,1,7,3.0,1.0,3.0,3,3,7.987012987012987,No
34,Travel_Rarely,Research & Development,1.0,2,Medical,995,Female,2,Healthcare Representative,Married,176650.0,0,11,0,6,5,5,1,2,4.0,4.0,3.0,2,3,9.966244725738395,No
33,Non-Travel,Research & Development,2.0,4,Medical,996,Male,1,Sales Representative,Single,25960.0,8,14,1,13,4,11,1,7,4.0,2.0,2.0,3,3,7.381578947368421,No
49,Travel_Rarely,Sales,3.0,4,Marketing,997,Male,1,Sales Executive,Single,47280.0,3,11,1,8,4,5,0,4,4.0,4.0,4.0,3,3,7.691056910569106,No
33,Travel_Rarely,Research & Development,10.0,3,Life Sciences,998,Male,1,Sales Executive,Single,43020.0,2,13,0,11,3,0,0,0,1.0,1.0,2.0,1,3,8.293859649122806,Yes
38,Travel_Frequently,Research & Development,28.0,3,Medical,999,Male,1,Healthcare Representative,Married,29790.0,4,12,1,9,3,6,0,5,3.0,2.0,2.0,3,3,7.840816326530613,No
31,Travel_Rarely,Human Resources,9.0,4,Human Resources,1000,Male,2,Laboratory Technician,Married,168850.0,2,14,2,10,2,1,0,0,1.0,3.0,3.0,3,3,6.268595041322314,Yes
29,Travel_Rarely,Research & Development,3.0,4,Other,1001,Female,2,Sales Representative,Divorced,55930.0,1,13,1,1,3,1,0,0,4.0,1.0,3.0,3,3,6.3097345132743365,No
30,Travel_Rarely,Research & Development,2.0,1,Medical,1002,Male,1,Sales Representative,Married,104450.0,3,18,1,10,3,7,1,7,3.0,3.0,3.0,3,3,6.7907949790794975,No
32,Non-Travel,Research & Development,10.0,4,Life Sciences,1003,Female,1,Laboratory Technician,Single,87400.0,2,11,1,12,2,7,0,7,2.0,2.0,3.0,3,3,6.008771929824562,No
38,Travel_Rarely,Research & Development,8.0,2,Technical Degree,1004,Female,1,Manufacturing Director,Married,25140.0,3,11,0,15,2,1,1,0,2.0,4.0,3.0,2,3,9.063829787234043,No
43,Travel_Frequently,Research & Development,1.0,4,Other,1005,Male,3,Sales Executive,Married,76550.0,9,12,1,6,3,1,0,0,3.0,3.0,3.0,3,3,8.479166666666666,Yes
42,Travel_Rarely,Human Resources,1.0,3,Other,1006,Female,1,Healthcare Representative,Divorced,174650.0,8,13,1,7,3,5,0,4,2.0,2.0,2.0,3,3,6.722222222222222,No
55,Travel_Rarely,Research & Development,3.0,2,Life Sciences,1007,Female,1,Sales Executive,Married,73510.0,8,20,1,34,3,1,0,0,3.0,1.0,3.0,3,4,7.581896551724138,No
33,Non-Travel,Research & Development,14.0,3,Other,1008,Male,1,Research Scientist,Divorced,108200.0,5,12,0,11,2,9,1,7,4.0,2.0,2.0,3,3,6.706896551724138,No
41,Travel_Rarely,Research & Development,5.0,3,Medical,1009,Male,1,Sales Representative,Divorced,121690.0,1,19,0,5,2,5,0,4,3.0,1.0,3.0,3,3,6.259414225941423,No
34,Non-Travel,Research & Development,7.0,4,Medical,1010,Female,1,Research Scientist,Divorced,196260.0,1,21,0,15,5,15,0,7,4.0,3.0,3.0,2,4,8.171548117154812,No
53,Non-Travel,Research & Development,10.0,4,Medical,1011,Male,2,Healthcare Representative,Married,20700.0,4,13,2,27,2,3,0,2,1.0,3.0,2.0,4,3,8.137931034482758,No
43,Travel_Rarely,Sales,16.0,2,Marketing,1012,Female,1,Laboratory Technician,Single,67820.0,0,16,1,10,2,9,1,8,2.0,4.0,3.0,3,3,6.068376068376068,No
34,Travel_Rarely,Sales,10.0,2,Life Sciences,1013,Female,5,Sales Executive,Single,77790.0,5,12,1,6,2,2,2,2,4.0,4.0,3.0,3,3,7.676229508196721,No
21,Travel_Rarely,Sales,1.0,2,Marketing,1014,Male,5,Healthcare Representative,Single,27910.0,1,14,0,1,3,1,1,0,2.0,2.0,3.0,4,3,7.472340425531915,Yes
38,Travel_Rarely,Research & Development,8.0,2,Life Sciences,1015,Female,2,Sales Executive,Married,32010.0,1,11,1,5,3,5,0,4,4.0,3.0,3.0,2,3,6.3940677966101696,No
22,Travel_Rarely,Research & Development,1.0,3,Other,1016,Male,4,Research Scientist,Married,49680.0,1,14,0,1,3,1,0,0,3.0,1.0,3.0,3,3,8.901234567901234,Yes
31,Travel_Rarely,Research & Development,8.0,5,Life Sciences,1017,Male,5,Sales Executive,Married,131200.0,1,12,2,13,6,12,5,7,1.0,4.0,3.0,2,3,7.3405172413793105,No
51,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1018,Female,1,Manager,Married,40330.0,2,14,0,15,2,2,2,2,1.0,3.0,3.0,3,3,6.675105485232067,No
37,Travel_Rarely,Research & Development,24.0,1,Life Sciences,1019,Male,2,Sales Executive,Married,32910.0,1,16,3,5,2,5,0,3,2.0,2.0,3.0,2,3,7.987603305785124,No
46,Travel_Rarely,Sales,3.0,4,Marketing,1020,Female,1,Sales Representative,Divorced,42720.0,7,13,0,24,3,2,2,2,3.0,4.0,3.0,4,3,10.040816326530612,No
36,Travel_Rarely,Research & Development,27.0,3,Technical Degree,1021,Female,4,Research Scientist,Married,50560.0,7,12,0,15,2,12,5,7,4.0,1.0,3.0,2,3,9.566666666666666,No
44,Travel_Frequently,Sales,10.0,4,Life Sciences,1022,Male,1,Research Scientist,Divorced,28440.0,1,12,0,6,2,5,2,3,3.0,2.0,2.0,4,3,9.27391304347826,Yes
